date,roi,value,index
2022-09-01,roi1,0.0005817694945634427,AVI
2022-10-01,roi1,8.229331695252243e-05,AVI
2022-11-01,roi1,0.0005096403980475768,AVI
2022-12-01,roi1,0.0004918615577533061,AVI
2023-01-01,roi1,0.0005253798991849144,AVI
2023-02-01,roi1,0.0005324250830471844,AVI
2023-03-01,roi1,0.0005270443741757301,AVI
2023-04-01,roi1,0.0006131331578785723,AVI
2023-05-01,roi1,0.0008012160999834093,AVI
2023-06-01,roi1,0.0010555485971948035,AVI
2023-07-01,roi1,0.0009255374639996992,AVI
2023-08-01,roi1,0.0008469794360697446,AVI
2023-09-01,roi1,0.0009004028174384952,AVI
2023-10-01,roi1,0.0010194816364248716,AVI
2023-11-01,roi1,0.0009764123576584263,AVI
2023-12-01,roi1,0.000978819705965214,AVI
2024-01-01,roi1,0.0005362064923314695,AVI
2024-02-01,roi1,0.0006655597276872154,AVI
2024-03-01,roi1,0.0007639176223391992,AVI
2024-04-01,roi1,0.0006976003994504787,AVI
2024-05-01,roi1,0.0005544143076836052,AVI
2024-06-01,roi1,0.0008611615499832463,AVI
2024-07-01,roi1,0.0007999495933001402,AVI
