system:index,date,ndvi,site,.geo
11_0,2019-12-01,0.45757591933852126,Padure,"{""type"":""Polygon"",""coordinates"":[[[25.899977435643187,45.145598321040566],[25.90202664333057,45.14457674935845],[25.902927865559565,45.14534103804536],[25.901694049412722,45.145832901583006],[25.899977435643187,45.145598321040566]]]}"
11_1,2019-12-01,0.5616707934920243,TerenAgricol,"{""type"":""Polygon"",""coordinates"":[[[25.830584480276528,45.082761016158045],[25.83064348887486,45.082228837152044],[25.8323976535706,45.08215118784351],[25.832314505091134,45.08277616708919],[25.830584480276528,45.082761016158045]]]}"
11_2,2019-12-01,0.09016951783915252,Urban,"{""type"":""Polygon"",""coordinates"":[[[26.027189631289758,44.93880700668429],[26.027254004306112,44.93812159618335],[26.02909399969033,44.938186150429935],[26.028876740760122,44.938919025905214],[26.027189631289758,44.93880700668429]]]}"
12_0,2020-01-01,0.40594310583583243,Padure,"{""type"":""Polygon"",""coordinates"":[[[25.899977435643187,45.145598321040566],[25.90202664333057,45.14457674935845],[25.902927865559565,45.14534103804536],[25.901694049412722,45.145832901583006],[25.899977435643187,45.145598321040566]]]}"
12_1,2020-01-01,0.42067351161494976,TerenAgricol,"{""type"":""Polygon"",""coordinates"":[[[25.830584480276528,45.082761016158045],[25.83064348887486,45.082228837152044],[25.8323976535706,45.08215118784351],[25.832314505091134,45.08277616708919],[25.830584480276528,45.082761016158045]]]}"
12_2,2020-01-01,0.0998119614970262,Urban,"{""type"":""Polygon"",""coordinates"":[[[26.027189631289758,44.93880700668429],[26.027254004306112,44.93812159618335],[26.02909399969033,44.938186150429935],[26.028876740760122,44.938919025905214],[26.027189631289758,44.93880700668429]]]}"
13_0,2020-02-01,0.4064498332542252,Padure,"{""type"":""Polygon"",""coordinates"":[[[25.899977435643187,45.145598321040566],[25.90202664333057,45.14457674935845],[25.902927865559565,45.14534103804536],[25.901694049412722,45.145832901583006],[25.899977435643187,45.145598321040566]]]}"
13_1,2020-02-01,0.36932763422098674,TerenAgricol,"{""type"":""Polygon"",""coordinates"":[[[25.830584480276528,45.082761016158045],[25.83064348887486,45.082228837152044],[25.8323976535706,45.08215118784351],[25.832314505091134,45.08277616708919],[25.830584480276528,45.082761016158045]]]}"
13_2,2020-02-01,0.10181316465901182,Urban,"{""type"":""Polygon"",""coordinates"":[[[26.027189631289758,44.93880700668429],[26.027254004306112,44.93812159618335],[26.02909399969033,44.938186150429935],[26.028876740760122,44.938919025905214],[26.027189631289758,44.93880700668429]]]}"
14_0,2020-03-01,0.36453095811278996,Padure,"{""type"":""Polygon"",""coordinates"":[[[25.899977435643187,45.145598321040566],[25.90202664333057,45.14457674935845],[25.902927865559565,45.14534103804536],[25.901694049412722,45.145832901583006],[25.899977435643187,45.145598321040566]]]}"
